ChargePeriodStart,ChargePeriodEnd,ResourceId,BilledCost,ChargeCategory,Tags
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-28aaa4bb-74a3-422b-94b5-ef11b25dc33f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8535f0bc-1d03-4a76-8301-0adfce9aa6f4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-adf591cd-aa74-4efd-a287-3bcbd808b27c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6b0b7e52-9f94-4c15-af71-c7fd81d6e069""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d503e79a-10ef-4e9c-b2e0-179db65b5363""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0273a5f3-f8ef-4395-a674-5c7c81e478f2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e08cdd71-2f8f-45b1-b770-c9c9f79d59de""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-57c51b09-5e36-40ba-acd5-94b42e08824d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fa0d9a3a-a674-4f7d-a109-27211da21df3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-656b8842-65cd-4097-a3e5-48cdfb582503""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-37f79d4d-75c0-43ab-ae72-dd28f9b704b7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a9f1ac28-0d84-412d-88aa-e45f5414dddd""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6da84dfc-3320-4fe7-82b1-7c7d125ae085""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-93ee81cc-f27c-4478-8538-c8c1e26a0c4a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c0df1578-5dc0-4a2d-9cfe-62dd58b98393""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8c3f568f-723b-4e9f-a81e-91b58d5b542f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7baf9ba3-1791-44ba-94a6-a4aacc617c8f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8d65b598-0152-4e09-8ded-7bb01a4f9cf6""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1f260514-6416-481c-943e-47b2a51e6b06""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-565ecb0c-8b40-48ac-a166-eb8c88d97604""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cb824567-d6c4-488b-abcc-7f1939bbe75f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-016cbb80-1fe5-43db-b83d-8cdd3719351b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-820664fb-4872-4007-8469-53c03693ac25""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-56938fa1-62ed-4629-90c8-f172fce11245""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cb76eda2-16f6-40cd-9d0c-9ebe9135ef27""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-af6eca7f-a225-47f1-bb59-a08e0c6b6593""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-64bf71dd-a744-402c-b806-5f430be7b6f2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d9c97f0a-90e5-4647-bd80-2eb524ee978b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-723a00eb-3a3a-4522-b04d-fb28c06d253b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-90b31b6d-5fd8-4542-b0c1-b7cd4be06f6d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ba0edb26-6cb2-4752-a8f7-2c196f60d01a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-25772432-524e-4893-8663-0dadf670b4b0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-62bf4241-5158-4454-ba93-455588591828""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-be9fd75b-9b7b-4d53-a5c9-dfc89fc388c6""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b7610708-866e-44e1-87fe-f92bbcf3b3c9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8174692e-3653-41f9-9567-3e9fba4da3ec""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-af68233c-69b2-412e-ac3a-287cb3836e51""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-415e12e3-5b24-4fdf-9788-df3cb619f047""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c4740f72-437b-4a77-a459-5f2e2ed7c59e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b8078552-127d-4781-b2e2-0609a73ed9e9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b4d8af89-a7a5-48f1-a135-17980130daac""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b075ac40-7dda-418c-8d46-1fabe05f6db3""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-59652e66-2dff-4f1d-b288-6482e1689730""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5076b418-dbce-44df-9e0f-071637f186d4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ceeeaaf2-0559-48d5-8b51-f87779eb3b0a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ac109194-c3f6-422d-ac7c-2da69ba0acd7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-69f8ed24-a04c-46e2-a190-1b7ead35dda0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b809f72d-a5c1-4f7b-a9cc-8bc312e537d5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-87ff84b7-a778-4fe1-8244-f272b3bd01a1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f76e47e3-3cb4-40b6-b3c5-5ae746146d2a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b81abe68-cbe3-4a06-9845-e9f2ef1a09f0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1e3adb84-a486-45a3-af21-87e40f10296b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f5902881-9488-4ce6-9763-6f449c300a22""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-028e35f6-81b2-45a3-a4bc-72a5835e59cd""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a3c73b0e-a77d-403d-a3b6-8e21fe3b56b9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ba0b4575-c8d9-4ca0-a039-b9d3018e4798""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b156d541-9546-4f78-b3e1-002352569ee2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-889d20be-29a5-4a4e-96b5-97f04bea07fe""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c321598d-5e18-4eb4-be9b-c444cc935122""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d86553f0-1477-4906-b3ff-7f431df38254""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3b807b8c-5828-4e81-954a-734b8c060c67""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f4ab99c6-6530-42a2-8523-f77af2f54d4f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5477e002-b4b8-470c-ad44-07b34433f2a1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-36a005c2-7cb6-43e9-9f13-131a25cc3785""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9a4406bf-6e91-474e-b688-ee7336584e76""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dc04f519-b948-480a-87e7-12bcd37454cb""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-33a3aea4-9c61-4547-b61a-a586b5cfdf49""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-374ba8c6-b596-45bf-a717-49481647baa4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-509432db-438c-49a3-be7c-94ffb76128c8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f00ebb4c-763f-44b6-9bfc-0a94ddd5cede""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6f6625b2-424c-4842-b519-f80bbb51469b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1f949c03-fff0-4e60-9269-3d3a06b975dc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4f5efec4-0730-457f-9013-10262c752cba""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9d9457e6-82a3-4bab-b3d4-d6bd7643747c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-97e58d51-e0c8-43f9-8710-5ee34a66ca0f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-61add154-55a9-4e82-a73b-8b9f88c40a91""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-837aa56e-4229-4c32-a4b9-83bd1cf0bd04""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-044755ba-84eb-4d7f-a6ba-3bcdb344c38f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-de6c0ca2-13ef-4b8d-af91-4953756d3632""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b724ef0c-636d-4922-8f23-f2ba5cefb6bc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-542dd82c-220b-4058-8b9c-9511b260e54a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-674c443e-7288-4d37-a02d-14a53b0df927""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-72176a86-a8ca-438a-83b9-d013ea577312""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b5ef8640-55f9-446b-a19e-e04666dc87ff""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-47e6c6b3-958f-4645-aba8-f92315fa0949""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7a1e91a5-bdd9-4482-91c6-232713533288""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c3af5652-6e72-45a3-bab8-bc31041f9113""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7e83ca67-0fc7-420d-a94e-5a49b13f526f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-204d5ac6-75b2-4444-9bd9-264c6795327e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4991ffd2-1a23-4138-96c2-256c51e60c49""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6dea14ee-9d4a-4b95-b4e2-5155cb356744""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9a9cd898-ce5a-49ae-88b2-2f157048cc15""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-761708d8-06cf-4c8a-86d8-0b7510e655ab""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-29dadc25-e255-4da6-a82e-657e8f0a67b5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ea4e14da-970f-4780-bb6d-f464b5cc73c2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ca87f1cf-5126-45df-b8fb-1309393dd3c9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5c25c13a-3119-46a7-ab67-22f238904b84""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-60874475-faa7-4252-9792-a882d89e27f4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d6f11642-d781-487f-9d9c-b14bb381f61e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3439b29b-5c21-417c-a2ec-b8ed20c34aca""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fa5e2d5a-ab90-49de-bd1f-3740cc4460e2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1dea73d2-a0b4-4156-9ae3-4cbf13f50e6d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4c7303fd-c49a-46b8-b493-abbf0a93b372""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1c23dd1d-21fa-4d97-9d6a-82dd964e9496""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2a86d62a-a64b-42f9-8a04-4a9118551df0""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2de385b8-110f-4d52-9d24-48486a906c0d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1c336cb6-8dfe-4224-bf51-d2ec27b8b5ce""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5db6cce3-1db8-4824-9fab-46975fccde94""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d8337338-5c45-4437-b074-7a754718baef""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-67495eab-9e30-4577-b92b-7cc39b2f020c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-deda2bce-895f-4669-b9f1-92fff96440b1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-754ed82f-db49-43d4-9cda-7fd9b718186d""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-437e84a8-6146-45ce-8879-73d0e9741bf1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ffb5450f-c237-41ae-b79c-46b299b4769f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e99fdd3e-9693-4935-a83a-a2016b918f87""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d3547c98-1b01-44db-ae6f-f1959b4e12e8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5c36f07a-0a9d-420f-ba1b-07733047d601""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ecd959d9-5f3f-48ad-aeea-eb84695472c6""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2324e5eb-f793-454a-8de2-1ec2ca13fdc1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b82e9766-045d-403f-b901-6c7fd7ff9374""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-7327f82a-e481-4599-9a58-e53a52e8e3dc""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d12d7a58-5c9d-441e-a2ac-a99b629226ce""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-60d3c67a-54cc-4c31-82f0-8a4e101e7daf""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-634988d6-c96f-429a-847d-729ae249ec7e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ffc15485-1ff5-43be-a32e-6de03dc252ff""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6702c792-2737-4105-b99b-15b16a884131""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4885bf03-d558-4bea-9d5c-a7f66c335d7c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-835175b6-21d3-46f5-91ad-5bf394ec4f8e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cc783e5c-b92a-4f29-861c-9adae6581eff""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6a725e37-f05c-46f6-8790-d514625236c2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d7defc12-3b68-442c-830e-2f75ba889c75""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-70b54b5e-95be-4821-84e4-51780979a407""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-28bbd32d-e881-4d59-b6f5-ccc68e8e2a96""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2b1d7372-2a11-462a-8bab-aca3382cca98""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1f32e26d-100e-43a8-81de-9857890c767e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bf9e4933-baf2-46d8-9057-132d7091ed50""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6db3efa5-4505-40e8-b811-e6843f5f8f50""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d36ce50a-9b43-40ce-87b3-a94e0cae6ad5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8ba9f6d9-b84b-4903-81f4-036bdb0c2e91""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-530989a8-1714-40a7-b42f-eae2da6bf6e8""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bbc10143-a7a9-4d57-aa49-4d5be7f706e1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f68e969c-76c9-4d8f-ac91-3b4aaf292d3c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6c12711f-c661-44a3-82a9-4d00b3e76563""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4c3e33f2-ad52-4141-bdc0-f828e947455a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6d75c6f0-bb63-4672-9b79-55144f276e98""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d42b6008-a82f-4a3d-a71c-d6eee0d60f35""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1cc10a0c-2a19-421c-9958-09c5a2353fa9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-810c87c0-9d60-463a-8f66-c3a23f8bbf19""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ff79f7ca-717c-4b21-a616-ff82b5324217""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e12ab824-9886-400e-8de3-26b4d0bedb96""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6ca28e31-c2da-4c8e-ac3f-25250d521bee""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6d8aa06d-3c56-4ab6-bc8e-1402352ed779""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dbe661e6-5c63-4857-878f-4d8a948766b9""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1d5417bc-3bc7-4a9f-bd41-5a168b31b93b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f6ec14a9-8026-417d-8e03-402c6924819c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b17646a4-6500-4b4b-a26c-531dd6e6fe01""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-9f66907c-d076-46d1-b0fe-81a8dd39660f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cb789836-6d2d-43cf-bf2b-97e71f64ce77""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-6660928a-49e7-449e-b11a-7f107371c892""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1e87c396-974d-44c9-9f98-cc12688a429b""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-873d6e72-b505-4c83-ad7e-8a28dd78e2d7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f81d2ca6-7510-40a5-8a6e-358169da0189""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8d7a457c-d269-4c2e-b70c-780b8af768ba""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-013c56ac-b06e-4d59-b2af-5e8f21ae3188""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-fddfd545-8303-43d2-87ed-246e95b377db""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dcda8096-d02c-42ca-aa1c-71a856942434""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b0a42d53-50cd-4c1f-bc4b-93ed6bdc61da""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f1920505-0e28-4f4c-8fb1-fd430f5f8842""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-67515cea-a9fb-47a1-874b-a74bb70c62aa""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5d2d7bb1-606e-4a60-b30b-47669dbf0a09""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8baf09e7-c3ca-4825-a9f2-59702d192731""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3ccf3632-4b61-4424-843b-9d4116b946f4""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a9f6d70a-6c36-4f8e-a8c9-18e071954bc1""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c0f5d485-6bcf-4101-bcac-488a5bb2a060""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e0763b38-9e0e-4ee5-9b5f-8c09b32e965c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d09c5ec2-7314-47ec-84ff-05ddd50fef25""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b49bcccc-9da1-4ee6-9dbd-521201a32d54""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bc57f2a7-a3e2-4cd3-b224-6c00e955d668""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-a73c0b58-a343-4b16-aae7-a957a4fc0c59""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-1c83ba9b-e92c-45d7-b128-dbadcac3e1df""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-0fab0dc5-cf0f-4575-b51a-653b9fd11676""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-f23b46d2-bc59-4c28-981d-590a194d7365""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-eee9c2aa-eb18-405f-9425-532350548799""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-49c3ed96-8a46-4c0e-bc57-79afcd66e6bd""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-38464f90-ec11-4a2f-9265-0f137795217f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-01d89836-c44c-40af-a5a4-f97e6b6b5054""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-67f4d744-4c78-4bc1-ab44-86a65a82e98a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-16282611-368e-4b1f-9605-8dd9f9e9ee86""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-773eb097-2f6e-41db-a62b-2d0fa003eb38""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-4c307b89-3fa0-48fa-828d-1e1c96be14a5""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e0d73308-a89a-4c65-9472-c06ef2bd431c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ff2bfc78-3097-4249-9b11-197daffe3221""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-536ced74-bcbc-4992-9455-1d451d8b2050""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-8f032103-8ddd-47cf-afe8-453ed0bb84ac""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-2e1cc009-0b46-44ad-abd5-d2dbf3f21f9f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-cb85fef6-7088-4cd8-9f5e-fbeabe4227db""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5f836455-2721-4f59-ad6b-5ef6c71f20c2""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-bf56ee92-ba25-40c2-adaa-281764c7ad8c""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ed692fa8-5ce7-4ddc-afc3-2f9bd6ca8740""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-ee34822c-7c43-4142-94df-4fa6a1444575""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-77ecfa5d-b0f6-45e0-9833-8f2912974587""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c0d24c84-c502-4e43-b8ba-6ad06120823e""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3c972595-f7ef-4055-8113-84505cb5743f""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-c9dfd049-4824-4ad8-a583-075c25cc8f21""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e5511a02-acb6-4d12-af13-3f966b11c5e7""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-d89dd971-1c10-45cd-8e3e-918d7127b871""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-e947b7f3-588d-4fe1-9071-75cc4bb0ed05""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-dbb07a2c-db19-43fc-a645-6ff3ca3ce050""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-3a46ff72-842d-4764-8a2e-0cc13752ca6a""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-5ac6b111-fbe7-48e6-a96d-591cf8e36751""}"
2025-01-01,2025-01-31,search-query,0.010000,Usage,"{""model"":""model-b02675d5-d390-4bad-be7e-6a607d21d776""}"
